Entity,Type,Superclass(es),http://www.w3.org/2000/01/rdf-schema#label,http://edamontology.org/created_in,http://www.geneontology.org/formats/oboInOwl#hasDefinition,
http://edamontology.org/data_0998,Class,http://edamontology.org/data_0990,"'Chemical name (IUPAC)'","'beta12orEarlier'","'IUPAC recommended name of a chemical compound.'",
http://edamontology.org/data_0999,Class,http://edamontology.org/data_0990,"'Chemical name (INN)'","'beta12orEarlier'","'International Non-proprietary Name (INN or 'generic name') of a chemical compound, assigned by the World Health Organisation (WHO).'",
http://edamontology.org/data_1000,Class,http://edamontology.org/data_0990,"'Chemical name (brand)'","'beta12orEarlier'","'Brand name of a chemical compound.'",
http://edamontology.org/data_1001,Class,http://edamontology.org/data_0990,"'Chemical name (synonymous)'","'beta12orEarlier'","'Synonymous name of a chemical compound.'",
http://edamontology.org/data_1002,Class,http://edamontology.org/data_2895	http://edamontology.org/data_0991	http://edamontology.org/data_2091,"'CAS number'","'beta12orEarlier'","'CAS registry number of a chemical compound; a unique numerical identifier of chemicals in the scientific literature, as assigned by the Chemical Abstracts Service.'",
http://edamontology.org/data_1003,Class,http://edamontology.org/data_0991	http://edamontology.org/data_2091,"'Chemical registry number (Beilstein)'","'beta12orEarlier'","'Beilstein registry number of a chemical compound.'",
http://edamontology.org/data_1004,Class,http://edamontology.org/data_0991	http://edamontology.org/data_2091,"'Chemical registry number (Gmelin)'","'beta12orEarlier'","'Gmelin registry number of a chemical compound.'",
http://edamontology.org/data_1005,Class,http://edamontology.org/data_0990,"'HET group name'","'beta12orEarlier'","'3-letter code word for a ligand (HET group) from a PDB file, for example ATP.'",
http://edamontology.org/data_1006,Class,http://edamontology.org/data_0994,"'Amino acid name'","'beta12orEarlier'","'String of one or more ASCII characters representing an amino acid.'",
http://edamontology.org/data_1007,Class,http://edamontology.org/data_0990	http://edamontology.org/data_0995,"'Nucleotide code'","'beta12orEarlier'","'String of one or more ASCII characters representing a nucleotide.'",
http://edamontology.org/data_1008,Class,http://edamontology.org/data_0988,"'Polypeptide chain ID'","'beta12orEarlier'","'Identifier of a polypeptide chain from a protein.'",
http://edamontology.org/data_1009,Class,http://edamontology.org/data_0989	http://edamontology.org/data_0984,"'Protein name'","'beta12orEarlier'","'Name of a protein.'",
http://edamontology.org/data_1010,Class,http://edamontology.org/data_0989,"'Enzyme identifier'","'beta12orEarlier'","'Name or other identifier of an enzyme or record from a database of enzymes.'",
http://edamontology.org/data_1011,Class,http://edamontology.org/data_2321	http://edamontology.org/data_2091,"'EC number'","'beta12orEarlier'","'An Enzyme Commission (EC) number of an enzyme.'",
http://edamontology.org/data_1012,Class,http://edamontology.org/data_1010	http://edamontology.org/data_1009,"'Enzyme name'","'beta12orEarlier'","'Name of an enzyme.'",
http://edamontology.org/data_1013,Class,http://edamontology.org/data_1012,"'Restriction enzyme name'","'beta12orEarlier'","'Name of a restriction enzyme.'",
http://edamontology.org/data_1014,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Sequence position specification'","'beta12orEarlier'","'A specification (partial or complete) of one or more positions or regions of a molecular sequence or map.'",
http://edamontology.org/data_1015,Class,http://edamontology.org/data_3034,"'Sequence feature ID'","'beta12orEarlier'","'A unique identifier of molecular sequence feature, for example an ID of a feature that is unique within the scope of the GFF file.'",
http://edamontology.org/data_1016,Class,http://edamontology.org/data_2534,"'Sequence position'","'beta12orEarlier'","'A position of one or more points (base or residue) in a sequence, or part of such a specification.'",
http://edamontology.org/data_1017,Class,http://edamontology.org/data_2534,"'Sequence range'","'beta12orEarlier'","'Specification of range(s) of sequence positions.'",
http://edamontology.org/data_1018,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Nucleic acid feature identifier'","'beta12orEarlier'","'Name or other identifier of an nucleic acid feature.'",
http://edamontology.org/data_1019,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Protein feature identifier'","'beta12orEarlier'","'Name or other identifier of a protein feature.'",
http://edamontology.org/data_1020,Class,http://edamontology.org/data_2914,"'Sequence feature key'","'beta12orEarlier'","'The type of a sequence feature, typically a term or accession from the Sequence Ontology, for example an EMBL or Swiss-Prot sequence feature key.'",
http://edamontology.org/data_1021,Class,http://edamontology.org/data_2914,"'Sequence feature qualifier'","'beta12orEarlier'","'Typically one of the EMBL or Swiss-Prot feature qualifiers.'",
http://edamontology.org/data_1022,Class,http://edamontology.org/data_3034	http://edamontology.org/data_2099	http://edamontology.org/data_2914,"'Sequence feature label'","'beta12orEarlier'","'A name of a sequence feature, e.g. the name of a feature to be displayed to an end-user. Typically an EMBL or Swiss-Prot feature label.'",
http://edamontology.org/data_1023,Class,http://edamontology.org/data_3034	http://edamontology.org/data_2099,"'EMBOSS Uniform Feature Object'","'beta12orEarlier'","'The name of a sequence feature-containing entity adhering to the standard feature naming scheme used by all EMBOSS applications.'",
http://edamontology.org/data_1024,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Codon name'","'beta12orEarlier'","'String of one or more ASCII characters representing a codon.'",
http://edamontology.org/data_1025,Class,http://edamontology.org/data_0976,"'Gene identifier'","'beta12orEarlier'","'An identifier of a gene, such as a name/symbol or a unique identifier of a gene in a database.'",
http://edamontology.org/data_1026,Class,http://edamontology.org/data_2299,"'Gene symbol'","'beta12orEarlier'","'The short name of a gene; a single word that does not contain white space characters. It is typically derived from the gene name.'",
http://edamontology.org/data_1027,Class,http://edamontology.org/data_2295	http://edamontology.org/data_1098	http://edamontology.org/data_2091,"'Gene ID (NCBI)'","'beta12orEarlier'","'An NCBI unique identifier of a gene.'",
http://edamontology.org/data_1028,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Gene identifier (NCBI RefSeq)'","'beta12orEarlier'","'An NCBI RefSeq unique identifier of a gene.'",
http://edamontology.org/data_1029,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Gene identifier (NCBI UniGene)'","'beta12orEarlier'","'An NCBI UniGene unique identifier of a gene.'",
http://edamontology.org/data_1030,Class,http://www.w3.org/2002/07/owl#DeprecatedClass,"'Gene identifier (Entrez)'","'beta12orEarlier'","'An Entrez unique identifier of a gene.'",
http://edamontology.org/data_1031,Class,http://edamontology.org/data_2295	http://edamontology.org/data_2091,"'Gene ID (CGD)'","'beta12orEarlier'","'Identifier of a gene or feature from the CGD database.'",
http://edamontology.org/data_1032,Class,http://edamontology.org/data_2295	http://edamontology.org/data_2091,"'Gene ID (DictyBase)'","'beta12orEarlier'","'Identifier of a gene from DictyBase.'",
http://edamontology.org/data_1033,Class,http://edamontology.org/data_2295	http://edamontology.org/data_2610	http://edamontology.org/data_2091,"'Ensembl gene ID'","'beta12orEarlier'","'Unique identifier for a gene (or other feature) from the Ensembl database.'",
http://edamontology.org/data_1034,Class,http://edamontology.org/data_2295	http://edamontology.org/data_2632	http://edamontology.org/data_2091,"'Gene ID (SGD)'","'beta12orEarlier'","'Identifier of an entry from the SGD database.'",
http://edamontology.org/data_1035,Class,http://edamontology.org/data_2295	http://edamontology.org/data_2091,"'Gene ID (GeneDB)'","'beta12orEarlier'","'Identifier of a gene from the GeneDB database.'",
http://edamontology.org/data_1036,Class,http://edamontology.org/data_2295	http://edamontology.org/data_2109	http://edamontology.org/data_2091,"'TIGR identifier'","'beta12orEarlier'","'Identifier of an entry from the TIGR database.'",
http://edamontology.org/data_1037,Class,http://edamontology.org/data_2387	http://edamontology.org/data_2295,"'TAIR accession (gene)'","'beta12orEarlier'","'Identifier of an gene from the TAIR database.'",
http://edamontology.org/data_1038,Class,http://edamontology.org/data_0976,"'Protein domain ID'","'beta12orEarlier'","'Identifier of a protein structural domain.'",
http://edamontology.org/data_1039,Class,http://edamontology.org/data_1038	http://edamontology.org/data_2091,"'SCOP domain identifier'","'beta12orEarlier'","'Identifier of a protein domain (or other node) from the SCOP database.'",
http://edamontology.org/data_1040,Class,http://edamontology.org/data_2700,"'CATH domain ID'","'beta12orEarlier'","'Identifier of a protein domain from CATH.'",
http://edamontology.org/data_1041,Class,http://edamontology.org/data_1039,"'SCOP concise classification string (sccs)'","'beta12orEarlier'","'A SCOP concise classification string (sccs) is a compact representation of a SCOP domain classification.'",
http://edamontology.org/data_1042,Class,http://edamontology.org/data_1039,"'SCOP sunid'","'beta12orEarlier'","'Unique identifier (number) of an entry in the SCOP hierarchy, for example 33229.'",
http://edamontology.org/data_1043,Class,http://edamontology.org/data_2700,"'CATH node ID'","'beta12orEarlier'","'A code number identifying a node from the CATH database.'",
http://edamontology.org/data_1044,Class,http://edamontology.org/data_1868,"'Kingdom name'","'beta12orEarlier'","'The name of a biological kingdom (Bacteria, Archaea, or Eukaryotes).'",
http://edamontology.org/data_1045,Class,http://edamontology.org/data_1868,"'Species name'","'beta12orEarlier'","'The name of a species (typically a taxonomic group) of organism.'",
http://edamontology.org/data_1046,Class,http://edamontology.org/data_2909	http://edamontology.org/data_2379,"'Strain name'","'beta12orEarlier'","'The name of a strain of an organism variant, typically a plant, virus or bacterium.'",
http://edamontology.org/data_1047,Class,http://edamontology.org/data_0842,"'URI'","'beta12orEarlier'","'A string of characters that name or otherwise identify a resource on the Internet.'",
http://edamontology.org/data_1048,Class,http://edamontology.org/data_0976,"'Database ID'","'beta12orEarlier'","'An identifier of a biological or bioinformatics database.'",
http://edamontology.org/data_1049,Class,http://edamontology.org/data_2099,"'Directory name'","'beta12orEarlier'","'The name of a directory.'",
http://edamontology.org/data_1050,Class,http://edamontology.org/data_2099,"'File name'","'beta12orEarlier'","'The name (or part of a name) of a file (of any type).'",
